Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched;Point`s of stimul`s start time :09:23:07.13387: Delay before stimul appears :0: Velocity :7.976785:
09:23:07.16087;1.5;1.5;6.5;0;0;
09:23:07.17487;1.493223;1.493223;6.411898;0;0;
09:23:07.18887;1.486446;1.486446;6.323795;0;0;
09:23:07.18987;1.479669;1.479669;6.235693;0;0;
09:23:07.20187;1.472892;1.472892;6.147591;0;0;
09:23:07.21587;1.466115;1.466115;6.059488;0;0;
09:23:07.22987;1.459338;1.459338;5.971386;0;0;
09:23:07.24387;1.452561;1.452561;5.883284;0;0;
09:23:07.24387;1.445784;1.445784;5.795181;0;0;
09:23:07.25887;1.439007;1.439007;5.707079;0;0;
09:23:07.27287;1.43223;1.43223;5.618977;0;0;
09:23:07.28687;1.425452;1.425452;5.530874;0;0;
09:23:07.29687;1.418675;1.418675;5.442772;0;0;
09:23:07.31287;1.411898;1.411898;5.35467;0;0;
09:23:07.31387;1.405121;1.405121;5.266567;0;0;
09:23:07.32787;1.398344;1.398344;5.178465;0;0;
09:23:07.34187;1.391567;1.391567;5.090363;0;0;
09:23:07.35487;1.38479;1.38479;5.00226;0;0;
09:23:07.35587;1.378013;1.378013;4.914158;0;0;
09:23:07.36987;1.371236;1.371236;4.826056;0;0;
09:23:07.38387;1.364459;1.364459;4.737953;0;0;
09:23:07.39587;1.357682;1.357682;4.649851;0;0;
09:23:07.41087;1.350905;1.350905;4.561749;0;0;
09:23:07.41087;1.344128;1.344128;4.473646;0;0;
09:23:07.42587;1.337351;1.337351;4.385544;0;0;
09:23:07.43787;1.330574;1.330574;4.297441;0;0;
09:23:07.45287;1.323797;1.323797;4.209339;0;0;
09:23:07.46687;1.31702;1.31702;4.121237;0;0;
09:23:07.46787;1.310243;1.310243;4.033134;0;0;
09:23:07.47987;1.303466;1.303466;3.945032;0;0;
09:23:07.49387;1.296689;1.296689;3.85693;0;0;
09:23:07.50787;1.289912;1.289912;3.768827;0;0;
09:23:07.52187;1.283134;1.283134;3.680725;0;0;
09:23:07.52287;1.276357;1.276357;3.592623;0;0;
09:23:07.53487;1.26958;1.26958;3.50452;0;0;
09:23:07.54887;1.262803;1.262803;3.416418;0;0;
09:23:07.56287;1.256026;1.256026;3.328316;0;0;
09:23:07.57687;1.249249;1.249249;3.240213;0;0;
09:23:07.57687;1.242472;1.242472;3.152111;0;0;
09:23:07.59187;1.235695;1.235695;3.064009;0;0;
09:23:07.60487;1.228918;1.228918;2.975906;0;0;
09:23:07.61887;1.222141;1.222141;2.887804;0;0;
09:23:07.63287;1.215364;1.215364;2.799701;0;0;
09:23:07.63387;1.208587;1.208587;2.711599;0;0;
09:23:07.65087;1.20181;1.20181;2.623497;0;0;
09:23:07.66187;1.195033;1.195033;2.535395;0;0;
09:23:07.67387;1.188256;1.188256;2.447292;0;0;
09:23:07.68787;1.181479;1.181479;2.35919;0;0;
09:23:07.68787;1.174702;1.174702;2.271088;0;0;
09:23:07.70287;1.167925;1.167925;2.182985;0;0;
09:23:07.71687;1.161148;1.161148;2.094882;0;0;
09:23:07.73087;1.154371;1.154371;2.006781;0;0;
09:23:07.74487;1.147593;1.147593;1.918678;0;0;
09:23:07.74587;1.140816;1.140816;1.830576;0;0;
09:23:07.75687;1.134039;1.134039;1.742474;0;0;
09:23:07.77187;1.127262;1.127262;1.654371;0;0;
09:23:07.78587;1.120485;1.120485;1.566269;0;0;
09:23:07.79987;1.113708;1.113708;1.478167;0;0;
09:23:07.80087;1.106931;1.106931;1.390064;0;0;
09:23:07.81287;1.100154;1.100154;1.301962;0;0;
09:23:07.82787;1.093377;1.093377;1.21386;0;0;
09:23:07.84187;1.0866;1.0866;1.125757;0;0;
09:23:07.85487;1.079823;1.079823;1.037655;0;0;
09:23:07.85587;1.073046;1.073046;0.9495525;0;0;
09:23:07.86987;1.066269;1.066269;0.8614502;0;0;
09:23:07.88187;1.059492;1.059492;0.7733479;0;0;
09:23:07.89587;1.052715;1.052715;0.6852455;0;0;
09:23:07.90987;1.045938;1.045938;0.5971427;0;0;
09:23:07.91087;1.039161;1.039161;0.5090408;0;0;
09:23:07.92487;1.032384;1.032384;0.4209385;0;0;
09:23:07.93887;1.025607;1.025607;0.3328362;0;0;
09:23:07.95287;1.01883;1.01883;0.2447338;0;0;
09:23:07.96687;1.012053;1.012053;0.1566315;0;0;
09:23:07.96787;1.005275;1.005275;0.06852913;0;0;
