Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched;Point`s of stimul`s start time :09:22:58.04987: Delay before stimul appears :0: Velocity :7.976785:
09:22:58.07687;-1.5;1.5;6.5;0;0;
09:22:58.07787;-1.493223;1.493223;6.411898;0;0;
09:22:58.08987;-1.486446;1.486446;6.323795;0;0;
09:22:58.10587;-1.479669;1.479669;6.235693;0;0;
09:22:58.11987;-1.472892;1.472892;6.147591;0;0;
09:22:58.13387;-1.466115;1.466115;6.059488;0;0;
09:22:58.13387;-1.459338;1.459338;5.971386;0;0;
09:22:58.14587;-1.452561;1.452561;5.883284;0;0;
09:22:58.15987;-1.445784;1.445784;5.795181;0;0;
09:22:58.17387;-1.439007;1.439007;5.707079;0;0;
09:22:58.18787;-1.43223;1.43223;5.618977;0;0;
09:22:58.20087;-1.425452;1.425452;5.530874;0;0;
09:22:58.20787;-1.418675;1.418675;5.442772;0;0;
09:22:58.21187;-1.411898;1.411898;5.35467;0;0;
09:22:58.23087;-1.405121;1.405121;5.266567;0;0;
09:22:58.24487;-1.398344;1.398344;5.178465;0;0;
09:22:58.24487;-1.391567;1.391567;5.090363;0;0;
09:22:58.25687;-1.38479;1.38479;5.00226;0;0;
09:22:58.27087;-1.378013;1.378013;4.914158;0;0;
09:22:58.28687;-1.371236;1.371236;4.826056;0;0;
09:22:58.30087;-1.364459;1.364459;4.737953;0;0;
09:22:58.30187;-1.357682;1.357682;4.649851;0;0;
09:22:58.31287;-1.350905;1.350905;4.561749;0;0;
09:22:58.32687;-1.344128;1.344128;4.473646;0;0;
09:22:58.34087;-1.337351;1.337351;4.385544;0;0;
09:22:58.35487;-1.330574;1.330574;4.297441;0;0;
09:22:58.35587;-1.323797;1.323797;4.209339;0;0;
09:22:58.36887;-1.31702;1.31702;4.121237;0;0;
09:22:58.38587;-1.310243;1.310243;4.033134;0;0;
09:22:58.39687;-1.303466;1.303466;3.945032;0;0;
09:22:58.41087;-1.296689;1.296689;3.85693;0;0;
09:22:58.41087;-1.289912;1.289912;3.768827;0;0;
09:22:58.42587;-1.283134;1.283134;3.680725;0;0;
09:22:58.43787;-1.276357;1.276357;3.592623;0;0;
09:22:58.45187;-1.26958;1.26958;3.50452;0;0;
09:22:58.46587;-1.262803;1.262803;3.416418;0;0;
09:22:58.46687;-1.256026;1.256026;3.328316;0;0;
09:22:58.48187;-1.249249;1.249249;3.240213;0;0;
09:22:58.49287;-1.242472;1.242472;3.152111;0;0;
09:22:58.50787;-1.235695;1.235695;3.064009;0;0;
09:22:58.52187;-1.228918;1.228918;2.975906;0;0;
09:22:58.52287;-1.222141;1.222141;2.887804;0;0;
09:22:58.53487;-1.215364;1.215364;2.799701;0;0;
09:22:58.54987;-1.208587;1.208587;2.711599;0;0;
09:22:58.56387;-1.20181;1.20181;2.623497;0;0;
09:22:58.57587;-1.195033;1.195033;2.535395;0;0;
09:22:58.59087;-1.188256;1.188256;2.447292;0;0;
09:22:58.59187;-1.181479;1.181479;2.35919;0;0;
09:22:58.60587;-1.174702;1.174702;2.271088;0;0;
09:22:58.61987;-1.167925;1.167925;2.182985;0;0;
09:22:58.63287;-1.161148;1.161148;2.094882;0;0;
09:22:58.63388;-1.154371;1.154371;2.006781;0;0;
09:22:58.64687;-1.147593;1.147593;1.918678;0;0;
09:22:58.66087;-1.140816;1.140816;1.830576;0;0;
09:22:58.67487;-1.134039;1.134039;1.742474;0;0;
09:22:58.68787;-1.127262;1.127262;1.654371;0;0;
09:22:58.68887;-1.120485;1.120485;1.566269;0;0;
09:22:58.70287;-1.113708;1.113708;1.478167;0;0;
09:22:58.71787;-1.106931;1.106931;1.390064;0;0;
09:22:58.72887;-1.100154;1.100154;1.301962;0;0;
09:22:58.74487;-1.093377;1.093377;1.21386;0;0;
09:22:58.74587;-1.0866;1.0866;1.125757;0;0;
09:22:58.75787;-1.079823;1.079823;1.037655;0;0;
09:22:58.77187;-1.073046;1.073046;0.9495525;0;0;
09:22:58.78587;-1.066269;1.066269;0.8614502;0;0;
09:22:58.79887;-1.059492;1.059492;0.7733479;0;0;
09:22:58.79987;-1.052715;1.052715;0.6852455;0;0;
09:22:58.81387;-1.045938;1.045938;0.5971427;0;0;
09:22:58.82787;-1.039161;1.039161;0.5090408;0;0;
09:22:58.84187;-1.032384;1.032384;0.4209385;0;0;
09:22:58.85587;-1.025607;1.025607;0.3328362;0;0;
09:22:58.85687;-1.01883;1.01883;0.2447338;0;0;
09:22:58.86787;-1.012053;1.012053;0.1566315;0;0;
09:22:58.88187;-1.005275;1.005275;0.06852913;0;0;
