Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched;Point`s of stimul`s start time :09:23:02.59287: Delay before stimul appears :0: Velocity :8.087046:
09:23:02.61787;-1.5;1.5;6.5;0;0;
09:23:02.63187;-1.483735;1.493223;6.411898;0;0;
09:23:02.63287;-1.46747;1.486446;6.323795;0;0;
09:23:02.64787;-1.451205;1.479669;6.235693;0;0;
09:23:02.66187;-1.43494;1.472892;6.147591;0;0;
09:23:02.67487;-1.418675;1.466115;6.059488;0;0;
09:23:02.68687;-1.40241;1.459338;5.971386;0;0;
09:23:02.70187;-1.386145;1.452561;5.883284;0;0;
09:23:02.70287;-1.36988;1.445784;5.795181;0;0;
09:23:02.71587;-1.353615;1.439007;5.707079;0;0;
09:23:02.72987;-1.33735;1.43223;5.618977;0;0;
09:23:02.74587;-1.321085;1.425452;5.530874;0;0;
09:23:02.75187;-1.30482;1.418675;5.442772;0;0;
09:23:02.75687;-1.288555;1.411898;5.35467;0;0;
09:23:02.77287;-1.27229;1.405121;5.266567;0;0;
09:23:02.78587;-1.256024;1.398344;5.178465;0;0;
09:23:02.79887;-1.239759;1.391567;5.090363;0;0;
09:23:02.81387;-1.223494;1.38479;5.00226;0;0;
09:23:02.81487;-1.207229;1.378013;4.914158;0;0;
09:23:02.82787;-1.190964;1.371236;4.826056;0;0;
09:23:02.84087;-1.174699;1.364459;4.737953;0;0;
09:23:02.85587;-1.158434;1.357682;4.649851;0;0;
09:23:02.85687;-1.142169;1.350905;4.561749;0;0;
09:23:02.86787;-1.125904;1.344128;4.473646;0;0;
09:23:02.88287;-1.109639;1.337351;4.385544;0;0;
09:23:02.89587;-1.093374;1.330574;4.297441;0;0;
09:23:02.90987;-1.077109;1.323797;4.209339;0;0;
09:23:02.91087;-1.060844;1.31702;4.121237;0;0;
09:23:02.92587;-1.044579;1.310243;4.033134;0;0;
09:23:02.93987;-1.028314;1.303466;3.945032;0;0;
09:23:02.95287;-1.012049;1.296689;3.85693;0;0;
09:23:02.96687;-0.9957839;1.289912;3.768827;0;0;
09:23:02.96787;-0.9795189;1.283134;3.680725;0;0;
09:23:02.97987;-0.9632539;1.276357;3.592623;0;0;
09:23:02.99587;-0.9469888;1.26958;3.50452;0;0;
09:23:03.00787;-0.9307238;1.262803;3.416418;0;0;
09:23:03.02187;-0.9144588;1.256026;3.328316;0;0;
09:23:03.02287;-0.8981937;1.249249;3.240213;0;0;
09:23:03.03687;-0.8819286;1.242472;3.152111;0;0;
09:23:03.04987;-0.8656636;1.235695;3.064009;0;0;
09:23:03.06287;-0.8493986;1.228918;2.975906;0;0;
09:23:03.07687;-0.8331336;1.222141;2.887804;0;0;
09:23:03.07687;-0.8168685;1.215364;2.799701;0;0;
09:23:03.09187;-0.8006035;1.208587;2.711599;0;0;
09:23:03.10587;-0.7843385;1.20181;2.623497;0;0;
09:23:03.11987;-0.7680734;1.195033;2.535395;0;0;
09:23:03.13287;-0.7518084;1.188256;2.447292;0;0;
09:23:03.13387;-0.7355434;1.181479;2.35919;0;0;
09:23:03.14587;-0.7192783;1.174702;2.271088;0;0;
09:23:03.15987;-0.7030133;1.167925;2.182985;0;0;
09:23:03.17387;-0.6867483;1.161148;2.094882;0;0;
09:23:03.18787;-0.6704832;1.154371;2.006781;0;0;
09:23:03.18887;-0.6542182;1.147593;1.918678;0;0;
09:23:03.20287;-0.6379532;1.140816;1.830576;0;0;
09:23:03.21687;-0.6216881;1.134039;1.742474;0;0;
09:23:03.23087;-0.605423;1.127262;1.654371;0;0;
09:23:03.24287;-0.5891581;1.120485;1.566269;0;0;
09:23:03.24387;-0.572893;1.113708;1.478167;0;0;
09:23:03.25687;-0.556628;1.106931;1.390064;0;0;
09:23:03.27087;-0.540363;1.100154;1.301962;0;0;
09:23:03.28487;-0.5240979;1.093377;1.21386;0;0;
09:23:03.29987;-0.5078329;1.0866;1.125757;0;0;
09:23:03.29987;-0.4915679;1.079823;1.037655;0;0;
09:23:03.31187;-0.4753028;1.073046;0.9495525;0;0;
09:23:03.32687;-0.4590378;1.066269;0.8614502;0;0;
09:23:03.34087;-0.4427727;1.059492;0.7733479;0;0;
09:23:03.35487;-0.4265077;1.052715;0.6852455;0;0;
09:23:03.35587;-0.4102427;1.045938;0.5971432;0;0;
09:23:03.36987;-0.3939776;1.039161;0.5090413;0;0;
09:23:03.38387;-0.3777126;1.032384;0.420939;0;0;
09:23:03.39787;-0.3614476;1.025607;0.3328366;0;0;
09:23:03.41187;-0.3451825;1.01883;0.2447343;0;0;
09:23:03.41187;-0.3289175;1.012053;0.1566319;0;0;
09:23:03.42387;-0.3126525;1.005275;0.06852961;0;0;
