Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched;Point`s of stimul`s start time :14:39:45.77299: Delay before stimul appears :0: Velocity :6.628726:
14:39:45.79799;-1.5;1.5;6.5;0;0;
14:39:45.81499;-1.486667;1.494444;6.427778;0;0;
14:39:45.82499;-1.473333;1.488889;6.355556;0;0;
14:39:45.83899;-1.46;1.483333;6.283333;0;0;
14:39:45.83999;-1.446667;1.477778;6.211111;0;0;
14:39:45.85388;-1.433333;1.472222;6.138889;0;0;
14:39:45.86788;-1.42;1.466667;6.066667;0;0;
14:39:45.88188;-1.406667;1.461111;5.994444;0;0;
14:39:45.89788;-1.393333;1.455556;5.922222;0;0;
14:39:45.89888;-1.38;1.45;5.85;0;0;
14:39:45.91088;-1.366667;1.444445;5.777778;0;0;
14:39:45.92188;-1.353333;1.438889;5.705555;0;0;
14:39:45.93288;-1.34;1.433334;5.633333;0;0;
14:39:45.95088;-1.326667;1.427778;5.561111;0;0;
14:39:45.95188;-1.313334;1.422223;5.488889;0;0;
14:39:45.96388;-1.3;1.416667;5.416667;0;0;
14:39:45.97788;-1.286667;1.411112;5.344444;0;0;
14:39:45.99188;-1.273334;1.405556;5.272222;0;0;
14:39:46.00788;-1.26;1.400001;5.2;0;0;
14:39:46.00888;-1.246667;1.394445;5.127778;0;0;
14:39:46.01988;-1.233334;1.38889;5.055555;0;0;
14:39:46.03388;-1.22;1.383334;4.983333;0;0;
14:39:46.04688;-1.206667;1.377779;4.911111;0;0;
14:39:46.06188;-1.193334;1.372223;4.838889;0;0;
14:39:46.06188;-1.18;1.366668;4.766666;0;0;
14:39:46.07688;-1.166667;1.361112;4.694444;0;0;
14:39:46.09088;-1.153334;1.355557;4.622222;0;0;
14:39:46.10388;-1.14;1.350001;4.55;0;0;
14:39:46.11788;-1.126667;1.344446;4.477777;0;0;
14:39:46.11888;-1.113334;1.33889;4.405555;0;0;
14:39:46.13088;-1.1;1.333335;4.333333;0;0;
14:39:46.14588;-1.086667;1.327779;4.261111;0;0;
14:39:46.15988;-1.073334;1.322224;4.188889;0;0;
14:39:46.16088;-1.06;1.316668;4.116666;0;0;
14:39:46.17291;-1.046667;1.311113;4.044444;0;0;
14:39:46.18790;-1.033334;1.305557;3.972222;0;0;
14:39:46.20188;-1.02;1.300002;3.9;0;0;
14:39:46.21688;-1.006667;1.294446;3.827777;0;0;
14:39:46.21788;-0.9933338;1.288891;3.755555;0;0;
14:39:46.22988;-0.9800005;1.283335;3.683333;0;0;
14:39:46.24488;-0.9666671;1.27778;3.611111;0;0;
14:39:46.25588;-0.9533339;1.272224;3.538888;0;0;
14:39:46.27188;-0.9400005;1.266669;3.466666;0;0;
14:39:46.27288;-0.9266672;1.261113;3.394444;0;0;
14:39:46.28588;-0.9133339;1.255558;3.322222;0;0;
14:39:46.29988;-0.9000006;1.250002;3.25;0;0;
14:39:46.31288;-0.8866673;1.244447;3.177777;0;0;
14:39:46.32688;-0.8733339;1.238891;3.105555;0;0;
14:39:46.33988;-0.8600006;1.233335;3.033333;0;0;
14:39:46.34088;-0.8466673;1.22778;2.961111;0;0;
14:39:46.35288;-0.833334;1.222224;2.888888;0;0;
14:39:46.36790;-0.8200006;1.216669;2.816666;0;0;
14:39:46.38088;-0.8066673;1.211113;2.744444;0;0;
14:39:46.39488;-0.793334;1.205558;2.672222;0;0;
14:39:46.39588;-0.7800007;1.200002;2.599999;0;0;
14:39:46.40988;-0.7666674;1.194447;2.527777;0;0;
14:39:46.42288;-0.753334;1.188891;2.455555;0;0;
14:39:46.43788;-0.7400007;1.183336;2.383333;0;0;
14:39:46.45088;-0.7266674;1.17778;2.31111;0;0;
14:39:46.45188;-0.7133341;1.172225;2.238888;0;0;
14:39:46.46389;-0.7000008;1.166669;2.166666;0;0;
14:39:46.47889;-0.6866674;1.161114;2.094444;0;0;
14:39:46.49189;-0.6733341;1.155558;2.022222;0;0;
14:39:46.50589;-0.6600008;1.150003;1.949999;0;0;
14:39:46.50690;-0.6466675;1.144447;1.877777;0;0;
14:39:46.51889;-0.6333342;1.138892;1.805555;0;0;
14:39:46.53389;-0.6200008;1.133336;1.733333;0;0;
14:39:46.54789;-0.6066675;1.127781;1.66111;0;0;
14:39:46.56089;-0.5933342;1.122225;1.588888;0;0;
14:39:46.56189;-0.5800009;1.11667;1.516665;0;0;
14:39:46.57590;-0.5666676;1.111114;1.444444;0;0;
14:39:46.58989;-0.5533342;1.105559;1.372221;0;0;
14:39:46.60289;-0.5400009;1.100003;1.299999;0;0;
14:39:46.61689;-0.5266676;1.094448;1.227777;0;0;
14:39:46.61789;-0.5133342;1.088892;1.155555;0;0;
14:39:46.63089;-0.500001;1.083337;1.083333;0;0;
14:39:46.64689;-0.4866676;1.077781;1.01111;0;0;
14:39:46.65989;-0.4733343;1.072226;0.9388881;0;0;
14:39:46.67189;-0.460001;1.06667;0.8666658;0;0;
14:39:46.67289;-0.4466677;1.061115;0.7944436;0;0;
14:39:46.68789;-0.4333342;1.055559;0.7222214;0;0;
14:39:46.70089;-0.420001;1.050004;0.6499991;0;0;
14:39:46.71389;-0.4066677;1.044448;0.5777769;0;0;
14:39:46.72792;-0.3933344;1.038893;0.5055547;0;0;
14:39:46.72892;-0.3800011;1.033337;0.433332;0;0;
14:39:46.74489;-0.3666677;1.027782;0.3611102;0;0;
14:39:46.76593;-0.3533344;1.022226;0.288888;0;0;
14:39:46.76593;-0.3400011;1.016671;0.2166657;0;0;
14:39:46.77393;-0.3266678;1.011115;0.1444435;0;0;
14:39:46.78993;-0.3133345;1.00556;0.07222128;0;0;
14:39:46.80393;-0.3000011;1.000004;-9.536743E-07;0;0;
14:39:46.81993;-0.2866678;0.9944485;-0.07222319;0;0;
14:39:46.81993;-0.2733345;0.9888929;-0.1444454;0;0;
14:39:46.83195;-0.2600012;0.9833373;-0.2166677;0;0;
