Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched;Point`s of stimul`s start time :14:39:57.91748: Delay before stimul appears :0: Velocity :6.562012:
14:39:57.94448;-1.5;1.5;6.5;0;0;
14:39:57.95648;-1.49;1.5;6.427778;0;0;
14:39:57.97201;-1.48;1.5;6.355556;0;0;
14:39:57.97301;-1.47;1.5;6.283333;0;0;
14:39:57.98701;-1.46;1.5;6.211111;0;0;
14:39:57.99901;-1.45;1.5;6.138889;0;0;
14:39:58.01401;-1.44;1.5;6.066667;0;0;
14:39:58.02601;-1.43;1.5;5.994444;0;0;
14:39:58.04101;-1.42;1.5;5.922222;0;0;
14:39:58.04201;-1.41;1.5;5.85;0;0;
14:39:58.05501;-1.4;1.5;5.777778;0;0;
14:39:58.06801;-1.39;1.5;5.705555;0;0;
14:39:58.08301;-1.38;1.5;5.633333;0;0;
14:39:58.08401;-1.37;1.5;5.561111;0;0;
14:39:58.09601;-1.36;1.5;5.488889;0;0;
14:39:58.10701;-1.35;1.5;5.416667;0;0;
14:39:58.12501;-1.34;1.5;5.344444;0;0;
14:39:58.14101;-1.33;1.5;5.272222;0;0;
14:39:58.14101;-1.32;1.5;5.2;0;0;
14:39:58.15202;-1.31;1.5;5.127778;0;0;
14:39:58.16504;-1.3;1.5;5.055555;0;0;
14:39:58.17901;-1.29;1.5;4.983333;0;0;
14:39:58.19201;-1.28;1.5;4.911111;0;0;
14:39:58.20801;-1.27;1.5;4.838889;0;0;
14:39:58.20901;-1.26;1.5;4.766666;0;0;
14:39:58.21801;-1.25;1.5;4.694444;0;0;
14:39:58.23501;-1.24;1.5;4.622222;0;0;
14:39:58.24901;-1.23;1.5;4.55;0;0;
14:39:58.26301;-1.22;1.5;4.477777;0;0;
14:39:58.26401;-1.21;1.5;4.405555;0;0;
14:39:58.27706;-1.2;1.5;4.333333;0;0;
14:39:58.29107;-1.19;1.5;4.261111;0;0;
14:39:58.30706;-1.18;1.5;4.188889;0;0;
14:39:58.30806;-1.17;1.5;4.116666;0;0;
14:39:58.31906;-1.16;1.5;4.044444;0;0;
14:39:58.33408;-1.15;1.5;3.972222;0;0;
14:39:58.34706;-1.14;1.5;3.9;0;0;
14:39:58.36106;-1.13;1.5;3.827777;0;0;
14:39:58.36206;-1.12;1.5;3.755555;0;0;
14:39:58.37299;-1.11;1.5;3.683333;0;0;
14:39:58.38800;-1.1;1.5;3.611111;0;0;
14:39:58.40199;-1.09;1.5;3.538888;0;0;
14:39:58.41699;-1.08;1.5;3.466666;0;0;
14:39:58.41799;-1.07;1.5;3.394444;0;0;
14:39:58.42899;-1.06;1.5;3.322222;0;0;
14:39:58.44299;-1.05;1.5;3.25;0;0;
14:39:58.45801;-1.04;1.5;3.177777;0;0;
14:39:58.47199;-1.03;1.5;3.105555;0;0;
14:39:58.47299;-1.02;1.5;3.033333;0;0;
14:39:58.48799;-1.01;1.5;2.961111;0;0;
14:39:58.49799;-1;1.5;2.888888;0;0;
14:39:58.51199;-0.9900005;1.5;2.816666;0;0;
14:39:58.52599;-0.9800005;1.5;2.744444;0;0;
14:39:58.53999;-0.9700005;1.5;2.672222;0;0;
14:39:58.54099;-0.9600005;1.5;2.599999;0;0;
14:39:58.55299;-0.9500005;1.5;2.527777;0;0;
14:39:58.56987;-0.9400005;1.5;2.455555;0;0;
14:39:58.58183;-0.9300005;1.5;2.383333;0;0;
14:39:58.59584;-0.9200006;1.5;2.31111;0;0;
14:39:58.59683;-0.9100005;1.5;2.238888;0;0;
14:39:58.61184;-0.9000006;1.5;2.166666;0;0;
14:39:58.62583;-0.8900006;1.5;2.094444;0;0;
14:39:58.63987;-0.8800006;1.5;2.022222;0;0;
14:39:58.64083;-0.8700006;1.5;1.949999;0;0;
