Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched;Point`s of stimul`s start time :09:34:43.32467: Delay before stimul appears :0: Velocity :6.538348:
09:34:43.35167;-1.5;1.5;6.5;0;0;
09:34:43.36567;-1.494445;1.494445;6.427785;0;0;
09:34:43.37967;-1.48889;1.48889;6.35557;0;0;
09:34:43.38067;-1.483335;1.483335;6.283355;0;0;
09:34:43.39367;-1.47778;1.47778;6.21114;0;0;
09:34:43.40767;-1.472225;1.472225;6.138925;0;0;
09:34:43.42167;-1.46667;1.46667;6.06671;0;0;
09:34:43.42267;-1.461115;1.461115;5.994494;0;0;
09:34:43.43467;-1.45556;1.45556;5.922279;0;0;
09:34:43.44867;-1.450005;1.450005;5.850064;0;0;
09:34:43.46167;-1.44445;1.44445;5.777849;0;0;
09:34:43.47667;-1.438895;1.438895;5.705634;0;0;
09:34:43.48367;-1.43334;1.43334;5.633419;0;0;
09:34:43.48767;-1.427785;1.427785;5.561204;0;0;
09:34:43.50567;-1.42223;1.42223;5.488989;0;0;
09:34:43.51867;-1.416674;1.416674;5.416774;0;0;
09:34:43.53267;-1.411119;1.411119;5.344559;0;0;
09:34:43.53367;-1.405564;1.405564;5.272344;0;0;
09:34:43.54767;-1.400009;1.400009;5.200129;0;0;
09:34:43.56067;-1.394454;1.394454;5.127913;0;0;
09:34:43.57367;-1.388899;1.388899;5.055698;0;0;
09:34:43.58867;-1.383344;1.383344;4.983483;0;0;
09:34:43.58967;-1.377789;1.377789;4.911268;0;0;
09:34:43.60067;-1.372234;1.372234;4.839053;0;0;
09:34:43.61667;-1.366679;1.366679;4.766838;0;0;
09:34:43.62967;-1.361124;1.361124;4.694623;0;0;
09:34:43.64267;-1.355569;1.355569;4.622408;0;0;
09:34:43.65767;-1.350014;1.350014;4.550193;0;0;
09:34:43.65867;-1.344459;1.344459;4.477978;0;0;
09:34:43.67167;-1.338904;1.338904;4.405763;0;0;
09:34:43.68467;-1.333349;1.333349;4.333548;0;0;
09:34:43.69967;-1.327794;1.327794;4.261333;0;0;
09:34:43.70067;-1.322239;1.322239;4.189117;0;0;
09:34:43.71367;-1.316684;1.316684;4.116902;0;0;
09:34:43.72667;-1.311129;1.311129;4.044687;0;0;
09:34:43.74167;-1.305574;1.305574;3.972472;0;0;
09:34:43.75467;-1.300019;1.300019;3.900257;0;0;
09:34:43.75467;-1.294464;1.294464;3.828042;0;0;
09:34:43.76867;-1.288909;1.288909;3.755827;0;0;
09:34:43.78167;-1.283354;1.283354;3.683612;0;0;
09:34:43.79767;-1.277799;1.277799;3.611397;0;0;
09:34:43.80967;-1.272244;1.272244;3.539182;0;0;
09:34:43.81067;-1.266689;1.266689;3.466967;0;0;
09:34:43.82467;-1.261134;1.261134;3.394752;0;0;
09:34:43.83867;-1.255579;1.255579;3.322536;0;0;
09:34:43.85067;-1.250023;1.250023;3.250321;0;0;
09:34:43.86767;-1.244468;1.244468;3.178106;0;0;
09:34:43.86767;-1.238913;1.238913;3.105891;0;0;
09:34:43.88067;-1.233358;1.233358;3.033676;0;0;
09:34:43.89367;-1.227803;1.227803;2.961461;0;0;
09:34:43.90667;-1.222248;1.222248;2.889246;0;0;
09:34:43.92367;-1.216693;1.216693;2.817031;0;0;
09:34:43.92467;-1.211138;1.211138;2.744816;0;0;
09:34:43.93567;-1.205583;1.205583;2.672601;0;0;
09:34:43.94967;-1.200028;1.200028;2.600385;0;0;
09:34:43.96267;-1.194473;1.194473;2.528171;0;0;
09:34:43.97667;-1.188918;1.188918;2.455956;0;0;
09:34:43.98967;-1.183363;1.183363;2.38374;0;0;
09:34:43.99067;-1.177808;1.177808;2.311525;0;0;
09:34:44.00467;-1.172253;1.172253;2.23931;0;0;
09:34:44.01867;-1.166698;1.166698;2.167095;0;0;
09:34:44.03267;-1.161143;1.161143;2.09488;0;0;
09:34:44.03367;-1.155588;1.155588;2.022665;0;0;
09:34:44.04767;-1.150033;1.150033;1.95045;0;0;
09:34:44.06167;-1.144478;1.144478;1.878235;0;0;
09:34:44.07467;-1.138923;1.138923;1.80602;0;0;
09:34:44.08867;-1.133368;1.133368;1.733805;0;0;
09:34:44.08967;-1.127813;1.127813;1.66159;0;0;
09:34:44.10267;-1.122258;1.122258;1.589375;0;0;
09:34:44.11567;-1.116703;1.116703;1.51716;0;0;
09:34:44.12967;-1.111148;1.111148;1.444945;0;0;
09:34:44.14367;-1.105593;1.105593;1.37273;0;0;
09:34:44.14467;-1.100038;1.100038;1.300515;0;0;
09:34:44.15867;-1.094483;1.094483;1.228301;0;0;
09:34:44.16967;-1.088928;1.088928;1.156085;0;0;
09:34:44.18667;-1.083372;1.083372;1.08387;0;0;
09:34:44.19967;-1.077817;1.077817;1.011656;0;0;
09:34:44.20067;-1.072262;1.072262;0.9394407;0;0;
09:34:44.21267;-1.066707;1.066707;0.8672256;0;0;
09:34:44.22767;-1.061152;1.061152;0.7950106;0;0;
09:34:44.24167;-1.055597;1.055597;0.7227955;0;0;
09:34:44.25367;-1.050042;1.050042;0.6505804;0;0;
09:34:44.26867;-1.044487;1.044487;0.5783653;0;0;
09:34:44.26967;-1.038932;1.038932;0.5061502;0;0;
09:34:44.28367;-1.033377;1.033377;0.4339356;0;0;
09:34:44.29667;-1.027822;1.027822;0.3617206;0;0;
09:34:44.31067;-1.022267;1.022267;0.2895055;0;0;
09:34:44.31167;-1.016712;1.016712;0.2172904;0;0;
09:34:44.32467;-1.011157;1.011157;0.1450748;0;0;
09:34:44.33767;-1.005602;1.005602;0.07286024;0;0;
