Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched;Point`s of stimul`s start time :09:34:55.47967: Delay before stimul appears :0: Velocity :6.595453:
09:34:55.50767;-1.5;1.5;6.5;0;0;
09:34:55.52267;-1.494445;1.48889;6.427785;0;0;
09:34:55.52367;-1.48889;1.47778;6.35557;0;0;
09:34:55.53467;-1.483335;1.46667;6.283355;0;0;
09:34:55.54967;-1.47778;1.45556;6.21114;0;0;
09:34:55.56267;-1.472225;1.44445;6.138925;0;0;
09:34:55.57667;-1.46667;1.43334;6.06671;0;0;
09:34:55.57767;-1.461115;1.42223;5.994494;0;0;
09:34:55.59167;-1.45556;1.41112;5.922279;0;0;
09:34:55.60267;-1.450005;1.40001;5.850064;0;0;
09:34:55.61967;-1.44445;1.388901;5.777849;0;0;
09:34:55.63467;-1.438895;1.377791;5.705634;0;0;
09:34:55.64067;-1.43334;1.366681;5.633419;0;0;
09:34:55.64567;-1.427785;1.355571;5.561204;0;0;
09:34:55.65967;-1.42223;1.344461;5.488989;0;0;
09:34:55.67267;-1.416674;1.333351;5.416774;0;0;
09:34:55.68867;-1.411119;1.322241;5.344559;0;0;
09:34:55.68967;-1.405564;1.311131;5.272344;0;0;
09:34:55.70067;-1.400009;1.300021;5.200129;0;0;
09:34:55.71567;-1.394454;1.288911;5.127913;0;0;
09:34:55.72967;-1.388899;1.277801;5.055698;0;0;
09:34:55.74367;-1.383344;1.266691;4.983483;0;0;
09:34:55.74467;-1.377789;1.255581;4.911268;0;0;
09:34:55.75667;-1.372234;1.244471;4.839053;0;0;
09:34:55.76967;-1.366679;1.233361;4.766838;0;0;
09:34:55.78467;-1.361124;1.222251;4.694623;0;0;
09:34:55.79767;-1.355569;1.211141;4.622408;0;0;
09:34:55.79867;-1.350014;1.200031;4.550193;0;0;
09:34:55.81167;-1.344459;1.188921;4.477978;0;0;
09:34:55.82567;-1.338904;1.177812;4.405763;0;0;
09:34:55.84067;-1.333349;1.166702;4.333548;0;0;
09:34:55.85467;-1.327794;1.155592;4.261333;0;0;
09:34:55.85567;-1.322239;1.144482;4.189117;0;0;
09:34:55.86867;-1.316684;1.133372;4.116902;0;0;
09:34:55.87967;-1.311129;1.122262;4.044687;0;0;
09:34:55.89967;-1.305574;1.111152;3.972472;0;0;
09:34:55.90067;-1.300019;1.100042;3.900257;0;0;
09:34:55.90867;-1.294464;1.088932;3.828042;0;0;
09:34:55.92467;-1.288909;1.077822;3.755827;0;0;
09:34:55.93767;-1.283354;1.066712;3.683612;0;0;
09:34:55.95167;-1.277799;1.055602;3.611397;0;0;
09:34:55.96667;-1.272244;1.044492;3.539182;0;0;
09:34:55.96667;-1.266689;1.033382;3.466967;0;0;
09:34:56.61867;-1.261134;1.022272;3.394752;0;0;
09:34:56.61967;-1.255579;1.011162;3.322536;0;0;
09:34:56.62067;-1.250023;1.000052;3.250321;0;0;
09:34:56.62167;-1.244468;0.9889423;3.178106;0;0;
09:34:56.62167;-1.238913;0.9778323;3.105891;0;0;
09:34:56.62267;-1.233358;0.9667223;3.033676;0;0;
09:34:56.62367;-1.227803;0.9556122;2.961461;0;0;
09:34:56.62467;-1.222248;0.9445023;2.889246;0;0;
09:34:56.62567;-1.216693;0.9333923;2.817031;0;0;
09:34:56.62567;-1.211138;0.9222823;2.744816;0;0;
09:34:56.62667;-1.205583;0.9111723;2.672601;0;0;
09:34:56.62767;-1.200028;0.9000623;2.600385;0;0;
09:34:56.62767;-1.194473;0.8889523;2.528171;0;0;
09:34:56.62867;-1.188918;0.8778422;2.455956;0;0;
09:34:56.62967;-1.183363;0.8667322;2.38374;0;0;
09:34:56.63067;-1.177808;0.8556222;2.311525;0;0;
09:34:56.63067;-1.172253;0.8445122;2.23931;0;0;
09:34:56.63167;-1.166698;0.8334022;2.167095;0;0;
09:34:56.63267;-1.161143;0.8222922;2.09488;0;0;
09:34:56.63267;-1.155588;0.8111822;2.022665;0;0;
09:34:56.63367;-1.150033;0.8000722;1.95045;0;0;
09:34:56.63467;-1.144478;0.7889622;1.878235;0;0;
09:34:56.63467;-1.138923;0.7778522;1.80602;0;0;
09:34:56.63567;-1.133368;0.7667421;1.733805;0;0;
09:34:56.63667;-1.127813;0.7556322;1.66159;0;0;
09:34:56.63667;-1.122258;0.7445222;1.589375;0;0;
09:34:56.63767;-1.116703;0.7334121;1.51716;0;0;
09:34:56.63867;-1.111148;0.7223021;1.444945;0;0;
09:34:56.63967;-1.105593;0.7111921;1.37273;0;0;
09:34:56.63967;-1.100038;0.7000821;1.300515;0;0;
09:34:56.64067;-1.094483;0.6889721;1.228301;0;0;
09:34:56.64167;-1.088928;0.6778621;1.156085;0;0;
09:34:56.64167;-1.083372;0.6667521;1.08387;0;0;
09:34:56.64567;-1.077817;0.6556421;1.011656;0;0;
09:34:56.64667;-1.072262;0.6445321;0.9394407;0;0;
09:34:56.64767;-1.066707;0.633422;0.8672256;0;0;
09:34:56.64867;-1.061152;0.6223121;0.7950106;0;0;
09:34:56.64867;-1.055597;0.6112021;0.7227955;0;0;
09:34:56.65567;-1.050042;0.6000921;0.6505804;0;0;
09:34:56.65667;-1.044487;0.588982;0.5783653;0;0;
09:34:56.65667;-1.038932;0.577872;0.5061502;0;0;
09:34:56.65767;-1.033377;0.566762;0.4339356;0;0;
09:34:56.65867;-1.027822;0.555652;0.3617206;0;0;
09:34:56.65967;-1.022267;0.544542;0.2895055;0;0;
09:34:56.66067;-1.016712;0.533432;0.2172904;0;0;
09:34:56.66167;-1.011157;0.522322;0.1450748;0;0;
09:34:56.66267;-1.005602;0.511212;0.07286024;0;0;
