Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched;Point`s of stimul`s start time :09:34:38.77567: Delay before stimul appears :0: Velocity :6.538348:
09:34:38.79567;1.5;1.5;6.5;0;0;
09:34:38.81067;1.494445;1.494445;6.427785;0;0;
09:34:38.82367;1.48889;1.48889;6.35557;0;0;
09:34:38.82467;1.483335;1.483335;6.283355;0;0;
09:34:38.83967;1.47778;1.47778;6.21114;0;0;
09:34:38.85167;1.472225;1.472225;6.138925;0;0;
09:34:38.86467;1.46667;1.46667;6.06671;0;0;
09:34:38.88067;1.461115;1.461115;5.994494;0;0;
09:34:38.88167;1.45556;1.45556;5.922279;0;0;
09:34:38.89567;1.450005;1.450005;5.850064;0;0;
09:34:38.90867;1.44445;1.44445;5.777849;0;0;
09:34:38.92267;1.438895;1.438895;5.705634;0;0;
09:34:38.92367;1.43334;1.43334;5.633419;0;0;
09:34:38.93667;1.427785;1.427785;5.561204;0;0;
09:34:38.94867;1.42223;1.42223;5.488989;0;0;
09:34:38.96367;1.416674;1.416674;5.416774;0;0;
09:34:38.97567;1.411119;1.411119;5.344559;0;0;
09:34:38.99167;1.405564;1.405564;5.272344;0;0;
09:34:38.99267;1.400009;1.400009;5.200129;0;0;
09:34:39.00467;1.394454;1.394454;5.127913;0;0;
09:34:39.01967;1.388899;1.388899;5.055698;0;0;
09:34:39.03167;1.383344;1.383344;4.983483;0;0;
09:34:39.04667;1.377789;1.377789;4.911268;0;0;
09:34:39.04667;1.372234;1.372234;4.839053;0;0;
09:34:39.05968;1.366679;1.366679;4.766838;0;0;
09:34:39.07567;1.361124;1.361124;4.694623;0;0;
09:34:39.08767;1.355569;1.355569;4.622408;0;0;
09:34:39.10167;1.350014;1.350014;4.550193;0;0;
09:34:39.10267;1.344459;1.344459;4.477978;0;0;
09:34:39.11567;1.338904;1.338904;4.405763;0;0;
09:34:39.12867;1.333349;1.333349;4.333548;0;0;
09:34:39.14367;1.327794;1.327794;4.261333;0;0;
09:34:39.14467;1.322239;1.322239;4.189117;0;0;
09:34:39.15767;1.316684;1.316684;4.116902;0;0;
09:34:39.17067;1.311129;1.311129;4.044687;0;0;
09:34:39.18367;1.305574;1.305574;3.972472;0;0;
09:34:39.19967;1.300019;1.300019;3.900257;0;0;
09:34:39.19967;1.294464;1.294464;3.828042;0;0;
09:34:39.21267;1.288909;1.288909;3.755827;0;0;
09:34:39.22567;1.283354;1.283354;3.683612;0;0;
09:34:39.24067;1.277799;1.277799;3.611397;0;0;
09:34:39.25567;1.272244;1.272244;3.539182;0;0;
09:34:39.25667;1.266689;1.266689;3.466967;0;0;
09:34:39.26867;1.261134;1.261134;3.394752;0;0;
09:34:39.28167;1.255579;1.255579;3.322536;0;0;
09:34:39.29667;1.250023;1.250023;3.250321;0;0;
09:34:39.31067;1.244468;1.244468;3.178106;0;0;
09:34:39.31167;1.238913;1.238913;3.105891;0;0;
09:34:39.32467;1.233358;1.233358;3.033676;0;0;
09:34:39.33767;1.227803;1.227803;2.961461;0;0;
09:34:39.35167;1.222248;1.222248;2.889246;0;0;
09:34:39.36667;1.216693;1.216693;2.817031;0;0;
09:34:39.36768;1.211138;1.211138;2.744816;0;0;
09:34:39.38067;1.205583;1.205583;2.672601;0;0;
09:34:39.39467;1.200028;1.200028;2.600385;0;0;
09:34:39.40767;1.194473;1.194473;2.528171;0;0;
09:34:39.42267;1.188918;1.188918;2.455956;0;0;
09:34:39.42367;1.183363;1.183363;2.38374;0;0;
09:34:39.43568;1.177808;1.177808;2.311525;0;0;
09:34:39.44867;1.172253;1.172253;2.23931;0;0;
09:34:39.46367;1.166698;1.166698;2.167095;0;0;
09:34:39.47667;1.161143;1.161143;2.09488;0;0;
09:34:39.49067;1.155588;1.155588;2.022665;0;0;
09:34:39.49167;1.150033;1.150033;1.95045;0;0;
09:34:39.50467;1.144478;1.144478;1.878235;0;0;
09:34:39.51867;1.138923;1.138923;1.80602;0;0;
09:34:39.53167;1.133368;1.133368;1.733805;0;0;
09:34:39.54667;1.127813;1.127813;1.66159;0;0;
09:34:39.54767;1.122258;1.122258;1.589375;0;0;
09:34:39.56067;1.116703;1.116703;1.51716;0;0;
09:34:39.57367;1.111148;1.111148;1.444945;0;0;
09:34:39.58867;1.105593;1.105593;1.37273;0;0;
09:34:39.58967;1.100038;1.100038;1.300515;0;0;
09:34:39.60267;1.094483;1.094483;1.228301;0;0;
09:34:39.61567;1.088928;1.088928;1.156085;0;0;
09:34:39.63067;1.083372;1.083372;1.08387;0;0;
09:34:39.64767;1.077817;1.077817;1.011656;0;0;
09:34:39.64867;1.072262;1.072262;0.9394407;0;0;
09:34:39.65767;1.066707;1.066707;0.8672256;0;0;
09:34:39.67067;1.061152;1.061152;0.7950106;0;0;
09:34:39.68567;1.055597;1.055597;0.7227955;0;0;
09:34:39.69867;1.050042;1.050042;0.6505804;0;0;
09:34:39.71167;1.044487;1.044487;0.5783653;0;0;
09:34:39.71267;1.038932;1.038932;0.5061502;0;0;
09:34:39.72867;1.033377;1.033377;0.4339356;0;0;
09:34:39.74167;1.027822;1.027822;0.3617206;0;0;
09:34:39.75467;1.022267;1.022267;0.2895055;0;0;
09:34:39.75567;1.016712;1.016712;0.2172904;0;0;
09:34:39.76867;1.011157;1.011157;0.1450748;0;0;
09:34:39.78367;1.005602;1.005602;0.07286024;0;0;
