Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched;Point`s of stimul`s start time :09:34:40.29667: Delay before stimul appears :0: Velocity :6.595453:
09:34:40.32467;1.5;1.5;6.5;0;0;
09:34:40.32567;1.494445;1.48889;6.427785;0;0;
09:34:40.33967;1.48889;1.47778;6.35557;0;0;
09:34:40.35067;1.483335;1.46667;6.283355;0;0;
09:34:40.36467;1.47778;1.45556;6.21114;0;0;
09:34:40.37867;1.472225;1.44445;6.138925;0;0;
09:34:40.37967;1.46667;1.43334;6.06671;0;0;
09:34:40.39367;1.461115;1.42223;5.994494;0;0;
09:34:40.40767;1.45556;1.41112;5.922279;0;0;
09:34:40.42167;1.450005;1.40001;5.850064;0;0;
09:34:40.42167;1.44445;1.388901;5.777849;0;0;
09:34:40.43567;1.438895;1.377791;5.705634;0;0;
09:34:40.44967;1.43334;1.366681;5.633419;0;0;
09:34:40.46367;1.427785;1.355571;5.561204;0;0;
09:34:40.47667;1.42223;1.344461;5.488989;0;0;
09:34:40.49067;1.416674;1.333351;5.416774;0;0;
09:34:40.49167;1.411119;1.322241;5.344559;0;0;
09:34:40.50567;1.405564;1.311131;5.272344;0;0;
09:34:40.51867;1.400009;1.300021;5.200129;0;0;
09:34:40.53167;1.394454;1.288911;5.127913;0;0;
09:34:40.54667;1.388899;1.277801;5.055698;0;0;
09:34:40.54767;1.383344;1.266691;4.983483;0;0;
09:34:40.56067;1.377789;1.255581;4.911268;0;0;
09:34:40.57467;1.372234;1.244471;4.839053;0;0;
09:34:40.58767;1.366679;1.233361;4.766838;0;0;
09:34:40.60067;1.361124;1.222251;4.694623;0;0;
09:34:40.60167;1.355569;1.211141;4.622408;0;0;
09:34:40.61667;1.350014;1.200031;4.550193;0;0;
09:34:40.62967;1.344459;1.188921;4.477978;0;0;
09:34:40.64267;1.338904;1.177812;4.405763;0;0;
09:34:40.65767;1.333349;1.166702;4.333548;0;0;
09:34:40.65867;1.327794;1.155592;4.261333;0;0;
09:34:40.67167;1.322239;1.144482;4.189117;0;0;
09:34:40.68467;1.316684;1.133372;4.116902;0;0;
09:34:40.69867;1.311129;1.122262;4.044687;0;0;
09:34:40.71167;1.305574;1.111152;3.972472;0;0;
09:34:40.71267;1.300019;1.100042;3.900257;0;0;
09:34:40.72567;1.294464;1.088932;3.828042;0;0;
09:34:40.74167;1.288909;1.077822;3.755827;0;0;
09:34:40.75367;1.283354;1.066712;3.683612;0;0;
09:34:40.76867;1.277799;1.055602;3.611397;0;0;
09:34:40.76967;1.272244;1.044492;3.539182;0;0;
09:34:40.78367;1.266689;1.033382;3.466967;0;0;
09:34:40.79667;1.261134;1.022272;3.394752;0;0;
09:34:40.80967;1.255579;1.011162;3.322536;0;0;
09:34:40.82467;1.250023;1.000052;3.250321;0;0;
09:34:40.82567;1.244468;0.9889423;3.178106;0;0;
09:34:40.83767;1.238913;0.9778323;3.105891;0;0;
09:34:40.85267;1.233358;0.9667223;3.033676;0;0;
09:34:40.86567;1.227803;0.9556122;2.961461;0;0;
09:34:40.88067;1.222248;0.9445023;2.889246;0;0;
09:34:40.88167;1.216693;0.9333923;2.817031;0;0;
09:34:40.89467;1.211138;0.9222823;2.744816;0;0;
09:34:40.90767;1.205583;0.9111723;2.672601;0;0;
09:34:40.92067;1.200028;0.9000623;2.600385;0;0;
09:34:40.93567;1.194473;0.8889523;2.528171;0;0;
09:34:40.93667;1.188918;0.8778422;2.455956;0;0;
09:34:40.94967;1.183363;0.8667322;2.38374;0;0;
09:34:40.96167;1.177808;0.8556222;2.311525;0;0;
09:34:40.97667;1.172253;0.8445122;2.23931;0;0;
09:34:40.98967;1.166698;0.8334022;2.167095;0;0;
09:34:40.99067;1.161143;0.8222922;2.09488;0;0;
09:34:41.00667;1.155588;0.8111822;2.022665;0;0;
09:34:41.01867;1.150033;0.8000722;1.95045;0;0;
09:34:41.03167;1.144478;0.7889622;1.878235;0;0;
09:34:41.04567;1.138923;0.7778522;1.80602;0;0;
09:34:41.04667;1.133368;0.7667421;1.733805;0;0;
09:34:41.05967;1.127813;0.7556322;1.66159;0;0;
09:34:41.07267;1.122258;0.7445222;1.589375;0;0;
09:34:41.08767;1.116703;0.7334121;1.51716;0;0;
09:34:41.10067;1.111148;0.7223021;1.444945;0;0;
09:34:41.10167;1.105593;0.7111921;1.37273;0;0;
09:34:41.11567;1.100038;0.7000821;1.300515;0;0;
09:34:41.12867;1.094483;0.6889721;1.228301;0;0;
09:34:41.14367;1.088928;0.6778621;1.156085;0;0;
09:34:41.15667;1.083372;0.6667521;1.08387;0;0;
09:34:41.15768;1.077817;0.6556421;1.011656;0;0;
09:34:41.17268;1.072262;0.6445321;0.9394407;0;0;
09:34:41.18668;1.066707;0.633422;0.8672256;0;0;
09:34:41.19967;1.061152;0.6223121;0.7950106;0;0;
09:34:41.19967;1.055597;0.6112021;0.7227955;0;0;
09:34:41.21267;1.050042;0.6000921;0.6505804;0;0;
09:34:41.22867;1.044487;0.588982;0.5783653;0;0;
09:34:41.24067;1.038932;0.577872;0.5061502;0;0;
09:34:41.25467;1.033377;0.566762;0.4339356;0;0;
09:34:41.25567;1.027822;0.555652;0.3617206;0;0;
09:34:41.26867;1.022267;0.544542;0.2895055;0;0;
09:34:41.28167;1.016712;0.533432;0.2172904;0;0;
09:34:41.29667;1.011157;0.522322;0.1450748;0;0;
09:34:41.30967;1.005602;0.511212;0.07286024;0;0;
